Code,Label
0304441000,"Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0304442000,eglefins (Melanogrammus aeglefinus)
0304449000,Autres
0304450000,Espadons (Xiphias gladius)
0304460000,Legines (Dissostichus spp.)
0304470000,Squales
0304480000,Raies (Rajidae)
0304491000,D'eau douce
0304499000,Autres
0304511000,Tilapias (Oreochromis spp.)
0304512000,"Silurides (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
0304513100,"Carpes des espèces (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
0304513200,"Carpes des espèces (Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
0304514000,Anguilles (Anguilla spp.)
0304515000,Perches du Nil (Lates niloticus)
0304516000,Poissons tete de serpent (Channa spp.)
0304520000,Salmonides
0304530000,"Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae"
0304540000,Espadons (Xiphias gladius)
0304550000,Legines (Dissostichus spp.)
0304560000,Squales
0304570000,Raies (Rajidae)
0304590000,Autres
0304610000,Tilapias (Oreochromis spp.)
0304620000,"Silurides (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
0304630000,Perches du Nil (Lates niloticus)
0304691000,"Carpes (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
0304692000,Anguilles (Anguilla spp.)
0304693000,Poissons tete de serpent (Channa spp.)
0304710000,"Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0304720000,Eglefins (Melanogrammus aeglefinus)
0304730000,Lieus noirs (Pollachius virens)
0304740000,"Merlus (Merluccius spp., Urophycis spp.)"
0304750000,Lieus d’Alaska (Theragra chalcogramma)
0304790000,Autres
0304811000,"Saumons du Pacifique (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus)"
0304812000,Saumons de l'Atlantique (Salmo salar)
0304813000,Saumons du Danube (Hucho hucho)
0304820000,"Truites (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache et Oncorhynchus chrysogaster)"
0304831000,Fletans de l'Atlantique (Hippoglossus hippoglossus)
0304832000,Fletans du Pacifique (Hippoglossus stenolepis)
0304833000,Soles (Solea spp.)
0304834000,"Turbots (Psetta maxima, Scophthalmidae)"
0304839000,Autres
0304840000,Espadons (Xiphias gladius)
0304850000,Legines (Dissostichus spp.)
0304860000,"Harengs (Clupea harengus, Clupea pallasii)"
0304871000,"Thons (du genre Thunnus),"
0304872000,Listaos (bonites à ventre rayé) (Katsuwonus pelamis)
0304880000,"Squales, raies (Rajidae)"
0304891000,"Maquereaux (Scomber scombrus, Scomber australasius, Scomber japonicus)"
0304892000,Autres salmonides
0304893000,"Autres, d'eau douce"
0304899000,"Filets d’autres poissons, congelés"
0304910000,Espadons (Xiphias gladius)
0304920000,Legines (Dissostichus spp.)
0304931000,Tilapias (Oreochromis spp.)
0304932000,"silurides (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
0304933100,"Carpes des espèces (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
0304933200,"Carpes des espèces (Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
0304934000,Anguilles (Anguilla spp.)
0304935000,Perches du Nil (Lates niloticus)
0304936000,Poissons tete de serpent (Channa spp.)
0304940000,Lieus d’Alaska (Theragra chalcogramma)
0304951000,"Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0304952000,eglefins (Melanogrammus aeglefinus)
0304953000,"Goberges (Pollachius pollachius, Pollachius virens)"
0304959000,Autres
0304960000,Squales
0304970000,Raies (Rajidae)
0304991000,Surimi
0304992000,"Fletans (Hippoglossus hippoglossus, Hippoglossus stenolepis)"
0304993000,Soles (Solea spp.)
0304994000,"Turbots (Psetta maxima, Scophthalmidae)"
0304999000,Autres
0305201000,Foies 
0305202000,oeufs et laitances
0305311000,Tilapias (Oreochromis spp.)
0305312000,"Silurides (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
0305313100,"Carpes des espèces  (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
0305313200,"Carpes des espèces (Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
0305314000,Anguilles (Anguilla spp.)
0305315000,Perches du Nil (Lates niloticus)
0305316000,Poissons tete de serpent (Channa spp.)
0305320000,"Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae"
0305391000,Filet de sandre
0305399000,Autres
0305411000,"Saumons du Pacifique (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus)"
0305412000,Saumons de l'Atlantique (Salmo salar)
0305413000,Saumons du Danube (Hucho hucho)
0305420000,"Harengs (Clupea harengus, Clupea pallasii)"
0305430000,"Truites (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache et Oncorhynchus chrysogaster)"
0305441000,Tilapias (Oreochromis spp.)
0305442000,"Silurides (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
0305443100,"Carpes des espèces  (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
0305443200,"Carpes des espèces (Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
0305444000,"Anguilles (Anguilla spp.),"
0305445000,Perches du Nil (Lates niloticus)
0305446000,Poissons tete de serpent (Channa spp.)
0305491000,Filets de morues
0305499000,Autres
0305511000,"Sechees, non salees"
0305512000,Sechees et salees
0305521000,"Séchées, non salées"
0305522000,Séchées et salées
0305531000,"Séchées, non salées"
0305532000,Séchées et salées
0305541000,"Séchées, non salées"
0305542000,Séchées et salées
0305591000,"Sechees, non salees"
0305592000,Sechees et salees
0305610000,"Harengs (Clupea harengus, Clupea pallasii)"
0305620000,"Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0305630000,Anchois (Engraulis spp.)
0305641000,Tilapias (Oreochromis spp.)
0305642000,"Silurides (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
0305643100,"Carpes des espèces  (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
0305643200,"Carpes des espèces (Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
0305644000,Anguilles (Anguilla spp.)
0305645000,Perches du Nil (Lates niloticus)
0305646000,Poissons tete de serpent (Channa spp.)
0305690000,Autres 
0305711000,Traites ou trnsformes
0305719000,Autres
0305721100,"De saumons du Pacifique (Oncorhynchus nerka, Oncorhyn-chus gorbuscha, Oncorhynchus keta, Oncorhynchus tscha-wytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus), fumes"
0305721200,"De saumons de l'Atlantique (Salmo salar), fumes"
0305721300,"De saumons du Danube (Hucho hucho), fumes"
0305721410,Fumes
0305721420,Sales ou en saumure 
0305721510,"Seches, non sales"
0305721520,Seches et sales
0305722000,"d'anchois (Engraulis spp.), sales mais non seches ni fumes ou en saumure"
0305729100,"De saumons du Pacifique (Oncorhynchus nerka, Oncorhyn-chus gorbuscha, Oncorhynchus keta, Oncorhynchus tscha-wytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus), seches, sales ou en saumure mais non fumes"
0305729200,"De saumons de l'Atlantique (Salmo salar), seches, sales ou en saumure mains non fumes"
0305729300,"De saumons du Danube (Hucho hucho), seches, sales ou en saumure mais non fumes"
0305729400,"d'harengs (Clupea harengus, Clupea pallasii), seches mais non sales ou en saumure ni fumes"
0305729500,"De morues (Gadus morhua, Gadus ogac, Gadus macrocephalus), fumes"
0305729600,"d'anchois (Engraulis spp.), seches, en saumure ou fumes mains no sales"
0305729910,Fumes
0305729990,Autres
0305791100,"De saumons du Pacifique (Oncorhynchus nerka, Oncorhyn-chus gorbuscha, Oncorhynchus keta, Oncorhynchus tscha-wytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus), fumes"
0305791200,"De saumons de l'Atlantique (Salmo salar), fumes"
0305791300,"De saumons du Danube (Hucho hucho), fumes"
0305791410,Fumes
0305791420,Sales ou en saumure 
0305791510,"Seches, non sales"
0305791520,Seches et sales
0305792000,"d'anchois (Engraulis spp.), sales mais non seches ni fumes ou en saumure"
0305799100,"De saumons du Pacifique (Oncorhynchus nerka, Oncorhyn-chus gorbuscha, Oncorhynchus keta, Oncorhynchus tscha-wytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus), seches, sales ou en saumure mains non fumes"
0305799200,"De saumons de l'Atlantique (Salmo salar), seches, sales ou en saumure mains non fumes"
0305799300,"De saumons du Danube (Hucho hucho), seches, sales ou en saumure mains non fumes"
0305799400,"d'harengs (Clupea harengus, Clupea pallasii), seches mais non sales ou en saumure ni fumes"
0305799500,"De morues (Gadus morhua, Gadus ogac, Gadus macrocephalus), fumes"
0305799600,"d'anchois (Engraulis spp.), seches, en saumure ou fumes mains no sales"
0305799910,Fumes
0305799990,Autres
0306111000,"Sechees, salees ou en saumure"
0306112000,Fumees meme cuites avant ou pendant le fumage
0306113000,"Cuites a l'eau ou a la vapeur, meme sechees, salees ou en saumure"
0306119000,Autres
0306121000,"Seches, sales ou en saumure"
0306122000,Fumes meme cuits avant ou pendant le fumage
0306123000,"Cuits a l'eau ou a la vapeur, meme seches, sales ou en saumure"
0306129000,Autres
0306141000,"Seches, sales ou en saumure"
0306142000,Fumes meme cuits avant ou pendant le fumage
0306143000,"Cuits a l'eau ou a la vapeur, meme seches, sales ou en saumure"
0306149000,Autres
0306151000,"Fumes, meme cuits avant ou pendant le fumage"
0306159100,"Sechees, salees ou en saumure"
0306159200,"Cuites a l'eau ou a la vapeur, meme sechees, salees ou en saumure"
0306159900,Autres
0306161000,"Fumes, meme cuits avant ou pendant le fumage"
0306169100,"Sechees, salees ou en saumure"
0306169200,"Cuites a l'eau ou a la vapeur, meme sechees, salees ou en saumure"
0306169900,Autres
0306171000,"Fumes, meme cuits avant ou pendant le fumage"
0306179100,"Sechees, salees ou en saumure"
0306179200,"Cuites a l'eau ou a la vapeur, meme sechees, salees ou en saumure"
0306179910,Crevettes rouge (aristeus antennatus)
0306179920,Crevettes du genre penaeus
0306179990,Autres
0306192000,Ecrevisses
0306199000,Autres
0306311000,Vivantes
0306312000,Fraiches ou réfrigérées
0306321000,Vivants
0306322000,Frais ou réfrigérés
0306331000,Vivans
0306332000,Frais ou réfrigérés
0306341000,Vivantes
0306342000,Fraiches ou réfrigérées
0306351100,Géniteurs
0306351900,Autres 
0306352000,Fraiches ou réfrigérées
0306361100,Géniteurs
0306361910,Panaeus japonicus
0306361920,Litopenaeus vannamei
0306361990,Autres crevettes vivantes
0306362100,Crevettes rouge (aristeus antennatus)
0306362200,Crevettes du genre penaeus
0306362900,Autres crevettes fraiches ou réfrigérées
0306392100,Artémia (petits crustacés)
0306392200,Ecrevisses
0306392900,Autres
0306393100,Ecrevisses
0306393900,Autres
0306911000,Fumées même cuites avant ou pendant le fumage
0306912000,Autres
0306921000,Fumés même cuits avant ou pendant le fumage
0306922000,Autres
0306931000,Fumées même cuites avant ou pendant le fumage
0306932000,Autres
0306941000,Fumées même cuites avant ou pendant le fumage
0306942000,Autres
0306951100,Fumées même cuites avant ou pendant le fumage
0306951900,Autres
0306959100,Fumées même cuites avant ou pendant le fumage
0306959900,Autres
0306992100,Ecrevisses
0306992900,Autres
0306999100,Ecrevisses
0306999900,Autres
0307111100,Naissainsd'huîtres plates (Ostrea edulis)
0307111200,Naissainsd'huîtres creuse (Crassostrea gigas ou Crassostrea angulata)
0307111900,Autres
0307119100,Vivantes
0307119200,Fraîches ou refrigerees 
0307120000,Congelées
0307191000,"Fumés, même cuits avant ou pendant le fumage"
0307192000,"Séchées, salées ou en saumure"
0307199000,Autres
0307211000,Vivants
0307212000,Frais ou refrigeres
0307220000,Congelés
0307291000,"Fumés, même cuits avant ou pendant le fumage"
0307292000,"Séchés, salés ou en saumure"
0307299000,Autres
0307311100,Naissains de moules (Mytilus Galloprovincialis ou mytilus edulis)
0307311900,Autres 
0307319100,Vivants
0307319200,Fraichess ou refrigerees
0307320000,Congelées
0307391000,"Fumees, meme cuites avant ou pendant le fumage"
0307392000,"Séchés, salés ou en saumure"
0307399000,Autres
0307421100,Vivantes
0307421200,Fraiches ou réfrigérés
0307422100,Vivantes
0307422200,Fraiches ou réfrigérés
0307423100,Vivants
0307423200,Frais ou réfrigérés
0307431000,Seiches
0307432000,Sépioles
0307433000,Calmars et encornets
0307491100,"Fumees, meme cuites avant ou pendant le fumage"
0307491200,"Sechees, salees ou en saumure"
0307491900,Autres
0307492100,"Fumees, meme cuites avant ou pendant le fumage"
0307492200,"Sechees, salees ou en saumure"
0307492900,Autres
0307493100,"Fumees, meme cuites avant ou pendant le fumage"
0307493200,"Sechees, salees ou en saumure"
0307493900,Autres
0307511000,Vivants
0307512000,Frais ou refrigeres
0307520000,Congelees
0307591000,"Fumes, meme cuits avant ou pendant le fumage"
0307592000,"Seches, sales ou en saumure"
0307599000,Autres
0307601000,Vivants
0307602000,Frais ou refrigeres
0307603000,"Fumes, meme cuits avant ou pendant le fumage"
0307604000,"Seches, sales ou en saumure memes congeles"
0307609000,Autres
0307711110,Naissains de palourde
0307711190,Autres
0307711200,Frais ou refrigeres
0307712100,Vivants
0307712200,Frais ou refrigeres
0307720000,Congelees
0307791100,Clams (palourde) 
0307791200,Coques et arches 
0307799110,"Seches, sales ou en saumure"
0307799190,Autres
0307799210,"Seches, sales ou en saumure"
0307799290,Autres
0307811000,Vivants
0307812000,Frais ou refrigeres 
0307821000,Vivants
0307822000,Frais ou réfrigérés 
0307830000,Ormeaux (Haliotis spp.) congelés
0307840000,Strombes (Strombus spp.) congelés
0307871000,"Fumés, même cuits avant ou pendant le fumage"
0307872000,"Séchés, salés ou en saumure"
0307879000,Autres
0307881000,"Fumés, même cuits avant ou pendant le fumage"
0307882000,"Séchés, salés ou en saumure"
0307883000,Autres
0307911000,Vivants
0307912100,Polychetes (annelides)
0307912200,Rotiferes
0307912900,Autres
0307920000,Congelés
0307991000,"Fumes, meme cuits avant ou pendant le fumage"
0307999200,"Séchés, salés ou en saumure"
0307999900,Autres
0308111000,Vivantes
0308112000,Fraîches ou refrigerees
0308120000,Congelées
0308191000,"Fumes, meme cuits avant ou pendant le fumage"
0308199100,"Seches, sales ou en saumure"
0308199900,Autres
0308211000,Vivants
0308212000,Frais ou refrigeres
0308220000,Congelées
0308291000,"Fumes, meme cuits avant ou pendant le fumage"
0308299100,"Seches, sales ou en saumure"
0308299900,Autres
0308301000,"Fumes, meme cuits avant ou pendant le fumage"
0308309100,Vivants
0308309200,Frais ou refrigeres
0308309300,"Seches, sales ou en saumure memes congeles"
0308309900,Autres
0308901000,"Fumes, meme cuits avant ou pendant le fumage"
0308909200,Vivants
0308909300,Frais ou réfrigérés
